CustomerID,Country,JoinDate,Recency,Frequency,Monetary,AvgOrderValue,ChurnLabel,TotalItems,UniqueProducts,TotalOrders,FirstOrderDate,LastOrderDate,CustomerLifespanDays,Region,AvgQuantityPerOrder,AvgPricePerItem
15633,United Kingdom,2009-12-08,510,13,4335.96,333.54,1,2048.0,77,13,2009-12-08,2010-07-18,222,Europe,157.54,2.12
15634,United Kingdom,2010-11-21,18,2,554.65,277.33,0,227.0,34,2,2010-11-21,2011-11-22,366,Europe,113.5,2.44
15635,United Kingdom,2010-11-09,396,1,100.35,100.35,1,5.0,2,1,2010-11-09,2010-11-09,0,Europe,5.0,20.07
15636,United Kingdom,2010-05-19,90,4,1444.58,361.15,0,560.0,39,4,2010-05-19,2011-09-11,480,Europe,140.0,2.58
15637,United Kingdom,2009-12-15,53,5,797.59,159.52,0,651.0,37,5,2009-12-15,2011-10-18,672,Europe,130.2,1.23
15638,United Kingdom,2010-04-08,379,6,2265.2,377.53,1,1134.0,20,6,2010-04-08,2010-11-26,232,Europe,189.0,2.0
15639,United Kingdom,2010-04-13,135,3,1065.08,355.03,0,849.0,61,3,2010-04-13,2011-07-28,471,Europe,283.0,1.25
15640,United Kingdom,2009-12-14,5,29,23494.31,810.15,0,12140.0,303,29,2009-12-14,2011-12-05,721,Europe,418.62,1.94
15641,United Kingdom,2009-12-06,106,12,5345.55,445.46,0,4422.0,249,12,2009-12-06,2011-08-26,628,Europe,368.5,1.21
15642,United Kingdom,2009-12-10,730,1,105.78,105.78,1,270.0,6,1,2009-12-10,2009-12-10,0,Europe,270.0,0.39
15643,United Kingdom,2011-03-02,192,3,664.0,221.33,1,246.0,31,3,2011-03-02,2011-06-01,91,Europe,82.0,2.7
15644,United Kingdom,2011-03-23,167,4,803.54,200.89,0,550.0,166,4,2011-03-23,2011-06-26,95,Europe,137.5,1.46
15645,United Kingdom,2010-10-10,19,3,1055.17,351.72,0,396.0,59,3,2010-10-10,2011-11-21,407,Europe,132.0,2.66
15646,United Kingdom,2010-10-25,158,5,784.81,156.96,0,821.0,65,5,2010-10-25,2011-07-05,253,Europe,164.2,0.96
15647,United Kingdom,2010-10-20,416,1,169.0,169.0,1,124.0,11,1,2010-10-20,2010-10-20,0,Europe,124.0,1.36
15648,United Kingdom,2011-03-17,205,2,639.5,319.75,1,218.0,23,2,2011-03-17,2011-05-19,63,Europe,109.0,2.93
15649,United Kingdom,2010-11-17,337,4,1660.35,415.09,1,365.0,8,4,2010-11-17,2011-01-07,51,Europe,91.25,4.55
15650,United Kingdom,2010-03-21,522,2,553.88,276.94,1,210.0,33,2,2010-03-21,2010-07-06,107,Europe,105.0,2.64
15651,United Kingdom,2010-04-22,37,5,1259.06,251.81,0,871.0,52,5,2010-04-22,2011-11-03,560,Europe,174.2,1.45
15652,United Kingdom,2010-08-11,92,5,1405.94,281.19,0,657.0,93,5,2010-08-11,2011-09-09,394,Europe,131.4,2.14
15653,United Kingdom,2011-08-16,93,2,877.44,438.72,1,1200.0,4,2,2011-08-16,2011-09-08,23,Europe,600.0,0.73
15654,United Kingdom,2011-11-13,10,2,922.53,461.27,0,475.0,15,2,2011-11-13,2011-11-30,17,Europe,237.5,1.94
15655,United Kingdom,2011-04-10,244,1,560.67,560.67,1,324.0,34,1,2011-04-10,2011-04-10,0,Europe,324.0,1.73
15656,United Kingdom,2011-02-28,46,4,748.5,187.13,0,343.0,46,4,2011-02-28,2011-10-25,239,Europe,85.75,2.18
15657,United Kingdom,2011-11-17,23,1,30.0,30.0,0,24.0,1,1,2011-11-17,2011-11-17,0,Europe,24.0,1.25
15658,United Kingdom,2009-12-03,191,8,2117.27,264.66,1,627.0,79,8,2009-12-03,2011-06-02,546,Europe,78.38,3.38
15659,United Kingdom,2010-02-24,44,3,532.49,177.5,0,161.0,14,3,2010-02-24,2011-10-27,610,Europe,53.67,3.31
15660,United Kingdom,2010-02-05,26,15,2603.69,173.58,0,1783.0,73,15,2010-02-05,2011-11-14,647,Europe,118.87,1.46
15661,United Kingdom,2010-05-10,318,8,1215.95,151.99,1,779.0,27,8,2010-05-10,2011-01-26,261,Europe,97.38,1.56
15662,United Kingdom,2009-12-01,662,2,283.73,141.87,1,145.0,12,2,2009-12-01,2010-02-16,77,Europe,72.5,1.96
15663,United Kingdom,2011-08-25,107,1,138.14,138.14,1,106.0,9,1,2011-08-25,2011-08-25,0,Europe,106.0,1.3
15664,United Kingdom,2010-02-28,51,4,1254.03,313.51,0,530.0,54,4,2010-02-28,2011-10-20,599,Europe,132.5,2.37
15665,United Kingdom,2010-03-14,169,5,3987.07,797.41,0,2777.0,163,5,2010-03-14,2011-06-24,467,Europe,555.4,1.44
15666,United Kingdom,2010-08-01,473,2,632.94,316.47,1,469.0,62,2,2010-08-01,2010-08-24,23,Europe,234.5,1.35
15667,United Kingdom,2011-10-31,40,1,301.32,301.32,0,240.0,13,1,2011-10-31,2011-10-31,0,Europe,240.0,1.26
15668,United Kingdom,2011-05-06,218,1,76.32,76.32,1,72.0,1,1,2011-05-06,2011-05-06,0,Europe,72.0,1.06
15669,United Kingdom,2011-03-21,41,4,684.34,171.09,0,342.0,31,4,2011-03-21,2011-10-30,223,Europe,85.5,2.0
15670,United Kingdom,2010-06-01,297,2,325.2,162.6,1,132.0,19,2,2010-06-01,2011-02-16,260,Europe,66.0,2.46
15671,United Kingdom,2011-03-14,19,7,2657.13,379.59,0,1699.0,52,7,2011-03-14,2011-11-21,252,Europe,242.71,1.56
15672,United Kingdom,2009-12-14,726,1,45.3,45.3,1,10.0,3,1,2009-12-14,2009-12-14,0,Europe,10.0,4.53
15673,United Kingdom,2010-02-22,89,9,6204.32,689.37,0,3274.0,177,9,2010-02-22,2011-09-12,567,Europe,363.78,1.9
15674,United Kingdom,2009-12-08,74,13,6948.23,534.48,0,3648.0,262,13,2009-12-08,2011-09-27,658,Europe,280.62,1.9
15675,United Kingdom,2010-10-31,82,4,542.04,135.51,0,624.0,32,4,2010-10-31,2011-09-19,323,Europe,156.0,0.87
15676,United Kingdom,2011-03-01,19,3,3435.76,1145.25,0,2252.0,191,3,2011-03-01,2011-11-21,265,Europe,750.67,1.53
15677,United Kingdom,2010-09-02,50,3,1305.63,435.21,0,675.0,63,3,2010-09-02,2011-10-21,414,Europe,225.0,1.93
15678,United Kingdom,2010-07-05,53,3,1825.94,608.65,0,1022.0,77,3,2010-07-05,2011-10-18,470,Europe,340.67,1.79
15679,United Kingdom,2011-06-10,25,4,781.28,195.32,0,1170.0,98,4,2011-06-10,2011-11-15,158,Europe,292.5,0.67
15680,United Kingdom,2009-12-02,10,10,4028.69,402.87,0,2743.0,155,10,2009-12-02,2011-11-30,728,Europe,274.3,1.47
15681,United Kingdom,2010-05-24,26,14,2989.7,213.55,0,1392.0,48,14,2010-05-24,2011-11-14,539,Europe,99.43,2.15
15682,United Kingdom,2010-01-21,600,2,318.24,159.12,1,222.0,25,2,2010-01-21,2010-04-19,88,Europe,111.0,1.43
15683,United Kingdom,2010-08-23,118,2,524.54,262.27,1,332.0,25,2,2010-08-23,2011-08-14,356,Europe,166.0,1.58
15684,United Kingdom,2009-12-04,548,3,173.95,57.98,1,77.0,9,3,2009-12-04,2010-06-10,188,Europe,25.67,2.26
15685,United Kingdom,2010-09-15,451,1,55.98,55.98,1,36.0,17,1,2010-09-15,2010-09-15,0,Europe,36.0,1.56
15686,United Kingdom,2010-10-15,421,1,90.0,90.0,1,72.0,1,1,2010-10-15,2010-10-15,0,Europe,72.0,1.25
15687,United Kingdom,2011-01-13,9,9,2993.1,332.57,0,1310.0,119,9,2011-01-13,2011-12-01,322,Europe,145.56,2.28
15688,United Kingdom,2010-10-17,419,1,190.57,190.57,1,95.0,26,1,2010-10-17,2010-10-17,0,Europe,95.0,2.01
15689,United Kingdom,2010-04-01,120,3,521.03,173.68,0,207.0,20,3,2010-04-01,2011-08-12,498,Europe,69.0,2.52
15690,United Kingdom,2011-08-31,5,2,239.76,119.88,0,408.0,19,2,2011-08-31,2011-12-05,96,Europe,204.0,0.59
15691,United Kingdom,2009-12-06,253,4,571.3,142.83,1,212.0,12,4,2009-12-06,2011-04-01,481,Europe,53.0,2.69
15692,United Kingdom,2011-11-11,29,1,191.04,191.04,0,138.0,12,1,2011-11-11,2011-11-11,0,Europe,138.0,1.38
15693,United Kingdom,2010-02-18,660,1,37.5,37.5,1,30.0,1,1,2010-02-18,2010-02-18,0,Europe,30.0,1.25
15694,United Kingdom,2009-12-07,1,24,9978.48,415.77,0,2467.0,55,24,2009-12-07,2011-12-09,732,Europe,102.79,4.04
15695,United Kingdom,2010-01-27,267,4,1131.04,282.76,1,484.0,55,4,2010-01-27,2011-03-18,415,Europe,121.0,2.34
15696,United Kingdom,2010-01-24,34,13,3881.22,298.56,0,1386.0,163,13,2010-01-24,2011-11-06,651,Europe,106.62,2.8
15697,United Kingdom,2010-01-19,690,1,246.75,246.75,1,127.0,14,1,2010-01-19,2010-01-19,0,Europe,127.0,1.94
15698,United Kingdom,2010-03-25,625,1,46.2,46.2,1,60.0,2,1,2010-03-25,2010-03-25,0,Europe,60.0,0.77
15699,United Kingdom,2011-11-22,18,1,309.65,309.65,0,113.0,18,1,2011-11-22,2011-11-22,0,Europe,113.0,2.74
15700,United Kingdom,2011-06-19,173,2,696.68,348.34,1,357.0,85,2,2011-06-19,2011-06-20,1,Europe,178.5,1.95
15701,United Kingdom,2011-08-21,3,4,1529.0,382.25,0,912.0,193,4,2011-08-21,2011-12-07,108,Europe,228.0,1.68
15702,Nigeria,2010-01-26,477,2,140.39,70.2,1,103.0,30,2,2010-01-26,2010-08-20,206,Africa,51.5,1.36
15703,United Kingdom,2011-03-20,265,1,211.5,211.5,1,66.0,5,1,2011-03-20,2011-03-20,0,Europe,66.0,3.2
15704,United Kingdom,2010-05-05,141,6,3734.66,622.44,0,1709.0,129,6,2010-05-05,2011-07-22,443,Europe,284.83,2.19
15705,United Kingdom,2011-05-22,202,1,143.1,143.1,1,62.0,6,1,2011-05-22,2011-05-22,0,Europe,62.0,2.31
15706,United Kingdom,2011-08-15,64,4,1060.56,265.14,0,321.0,50,4,2011-08-15,2011-10-07,53,Europe,80.25,3.3
15707,United Kingdom,2011-09-14,36,4,916.98,229.25,0,594.0,126,4,2011-09-14,2011-11-04,51,Europe,148.5,1.54
15708,United Kingdom,2010-10-10,41,9,3887.15,431.91,0,1465.0,135,9,2010-10-10,2011-10-30,385,Europe,162.78,2.65
15709,United Kingdom,2010-04-29,284,2,327.85,163.93,1,169.0,26,2,2010-04-29,2011-03-01,306,Europe,84.5,1.94
15710,United Kingdom,2010-10-18,418,1,898.87,898.87,1,641.0,110,1,2010-10-18,2010-10-18,0,Europe,641.0,1.4
15711,United Kingdom,2010-01-24,557,2,420.25,210.13,1,199.0,25,2,2010-01-24,2010-06-01,128,Europe,99.5,2.11
15712,United Kingdom,2009-12-01,10,12,3472.41,289.37,0,1277.0,86,12,2009-12-01,2011-11-30,729,Europe,106.42,2.72
15713,United Kingdom,2009-12-16,144,4,839.64,209.91,0,451.0,48,4,2009-12-16,2011-07-19,580,Europe,112.75,1.86
15714,United Kingdom,2010-06-02,12,5,783.96,156.79,0,361.0,45,5,2010-06-02,2011-11-28,544,Europe,72.2,2.17
15715,United Kingdom,2010-03-30,556,5,658.02,131.6,1,246.0,33,5,2010-03-30,2010-06-02,64,Europe,49.2,2.67
15716,United Kingdom,2009-12-07,146,11,2485.26,225.93,0,1379.0,188,11,2009-12-07,2011-07-17,587,Europe,125.36,1.8
15717,United Kingdom,2010-04-26,235,5,607.0,121.4,1,224.0,17,5,2010-04-26,2011-04-19,358,Europe,44.8,2.71
15718,United Kingdom,2010-06-17,541,1,293.79,293.79,1,95.0,18,1,2010-06-17,2010-06-17,0,Europe,95.0,3.09
15719,United Kingdom,2009-12-01,33,31,10195.97,328.9,0,5356.0,449,31,2009-12-01,2011-11-07,706,Europe,172.77,1.9
15720,United Kingdom,2010-06-07,25,2,739.22,369.61,0,327.0,152,2,2010-06-07,2011-11-15,526,Europe,163.5,2.26
15721,United Kingdom,2011-11-28,12,1,471.4,471.4,0,388.0,80,1,2011-11-28,2011-11-28,0,Europe,388.0,1.21
15722,United Kingdom,2010-03-09,36,11,5234.0,475.82,0,2279.0,91,11,2010-03-09,2011-11-04,605,Europe,207.18,2.3
15723,United Kingdom,2010-05-14,365,4,930.7,232.68,1,427.0,108,4,2010-05-14,2010-12-10,210,Europe,106.75,2.18
15724,United Kingdom,2010-11-04,202,3,310.85,103.62,1,117.0,17,3,2010-11-04,2011-05-22,199,Europe,39.0,2.66
15725,United Kingdom,2011-11-24,16,1,415.25,415.25,0,221.0,32,1,2011-11-24,2011-11-24,0,Europe,221.0,1.88
15726,United Kingdom,2010-11-14,391,1,321.91,321.91,1,123.0,23,1,2010-11-14,2010-11-14,0,Europe,123.0,2.62
15727,United Kingdom,2010-01-24,17,15,9371.71,624.78,0,5908.0,426,15,2010-01-24,2011-11-23,668,Europe,393.87,1.59
15728,United Kingdom,2010-09-21,380,2,544.6,272.3,1,132.0,10,2,2010-09-21,2010-11-25,65,Europe,66.0,4.13
15729,United Kingdom,2010-11-01,213,3,192.55,64.18,1,47.0,10,3,2010-11-01,2011-05-11,191,Europe,15.67,4.1
15730,United Kingdom,2010-10-04,66,5,1726.58,345.32,0,1061.0,102,5,2010-10-04,2011-10-05,366,Europe,212.2,1.63
15731,United Kingdom,2010-06-04,554,1,125.3,125.3,1,122.0,8,1,2010-06-04,2010-06-04,0,Europe,122.0,1.03
15732,United Kingdom,2010-02-04,213,10,1543.97,154.4,1,1264.0,53,10,2010-02-04,2011-05-11,461,Europe,126.4,1.22
15733,United Kingdom,2011-03-02,283,1,162.3,162.3,1,62.0,10,1,2011-03-02,2011-03-02,0,Europe,62.0,2.62
15734,United Kingdom,2010-06-10,115,4,2263.3,565.83,0,516.0,36,4,2010-06-10,2011-08-17,433,Europe,129.0,4.39
15735,United Kingdom,2010-10-14,422,1,327.68,327.68,1,206.0,19,1,2010-10-14,2010-10-14,0,Europe,206.0,1.59
15736,United Kingdom,2010-09-30,436,2,1767.12,883.56,1,1208.0,95,2,2010-09-30,2010-09-30,0,Europe,604.0,1.46
15737,United Kingdom,2011-04-11,15,8,1188.12,148.52,0,597.0,60,8,2011-04-11,2011-11-25,228,Europe,74.63,1.99
15738,United Kingdom,2009-12-10,19,41,13043.32,318.13,0,9030.0,70,41,2009-12-10,2011-11-21,711,Europe,220.24,1.44
15739,United Kingdom,2011-10-04,67,1,449.12,449.12,0,472.0,8,1,2011-10-04,2011-10-04,0,Europe,472.0,0.95
15740,United Kingdom,2011-10-21,50,1,154.88,154.88,0,152.0,9,1,2011-10-21,2011-10-21,0,Europe,152.0,1.02
15741,United Kingdom,2010-03-31,459,2,208.62,104.31,1,70.0,11,2,2010-03-31,2010-09-07,160,Europe,35.0,2.98
15742,United Kingdom,2010-03-30,620,1,156.87,156.87,1,51.0,41,1,2010-03-30,2010-03-30,0,Europe,51.0,3.08
15743,United Kingdom,2011-06-08,17,4,775.96,193.99,0,214.0,59,4,2011-06-08,2011-11-23,168,Europe,53.5,3.63
15744,United Kingdom,2011-09-23,78,1,34.8,34.8,1,120.0,3,1,2011-09-23,2011-09-23,0,Europe,120.0,0.29
15745,United Kingdom,2011-04-17,20,4,1094.59,273.65,0,421.0,57,4,2011-04-17,2011-11-20,217,Europe,105.25,2.6
15746,United Kingdom,2011-07-28,135,1,196.88,196.88,1,178.0,28,1,2011-07-28,2011-07-28,0,Europe,178.0,1.11
15747,United Kingdom,2010-01-18,13,9,2499.81,277.76,0,1344.0,116,9,2010-01-18,2011-11-27,678,Europe,149.33,1.86
15748,United Kingdom,2010-09-16,41,3,609.81,203.27,0,261.0,34,3,2010-09-16,2011-10-30,409,Europe,87.0,2.34
15749,United Kingdom,2011-01-11,236,3,44534.3,14844.77,1,18028.0,5,3,2011-01-11,2011-04-18,97,Europe,6009.33,2.47
15750,United Kingdom,2009-12-01,3,18,6452.99,358.5,0,4280.0,388,18,2009-12-01,2011-12-07,736,Europe,237.78,1.51
15751,United Kingdom,2009-12-06,461,11,1380.44,125.49,1,443.0,90,11,2009-12-06,2010-09-05,273,Europe,40.27,3.12
15752,United Kingdom,2010-09-08,40,9,3924.91,436.1,0,2792.0,359,9,2010-09-08,2011-10-31,418,Europe,310.22,1.41
15753,United Kingdom,2011-02-08,305,1,79.2,79.2,1,144.0,1,1,2011-02-08,2011-02-08,0,Europe,144.0,0.55
15754,United Kingdom,2010-02-22,52,9,3037.61,337.51,0,1762.0,114,9,2010-02-22,2011-10-19,604,Europe,195.78,1.72
15755,United Kingdom,2009-12-04,11,17,5993.12,352.54,0,4034.0,281,17,2009-12-04,2011-11-29,725,Europe,237.29,1.49
15756,United Kingdom,2011-04-04,62,4,528.01,132.0,0,241.0,160,4,2011-04-04,2011-10-09,188,Europe,60.25,2.19
15757,United Kingdom,2010-06-10,66,6,2940.36,490.06,0,1757.0,162,6,2010-06-10,2011-10-05,482,Europe,292.83,1.67
15758,United Kingdom,2011-11-15,25,1,205.25,205.25,0,47.0,9,1,2011-11-15,2011-11-15,0,Europe,47.0,4.37
15759,United Kingdom,2009-12-02,219,7,830.93,118.7,1,523.0,10,7,2009-12-02,2011-05-05,519,Europe,74.71,1.59
15760,Norway,2010-03-19,631,2,13916.34,6958.17,1,2.0,1,2,2010-03-19,2010-03-19,0,Europe,1.0,6958.17
15761,United Kingdom,2010-09-23,443,1,143.05,143.05,1,31.0,5,1,2010-09-23,2010-09-23,0,Europe,31.0,4.61
15762,United Kingdom,2011-09-23,66,2,583.75,291.88,0,251.0,37,2,2011-09-23,2011-10-05,12,Europe,125.5,2.33
15763,United Kingdom,2011-09-23,32,2,1086.92,543.46,0,271.0,58,2,2011-09-23,2011-11-08,46,Europe,135.5,4.01
15764,United Kingdom,2010-08-18,89,8,4503.08,562.89,0,2945.0,187,8,2010-08-18,2011-09-12,390,Europe,368.13,1.53
15765,United Kingdom,2010-02-11,667,1,370.63,370.63,1,335.0,25,1,2010-02-11,2010-02-11,0,Europe,335.0,1.11
15766,United Kingdom,2010-01-26,65,3,831.06,277.02,0,334.0,21,3,2010-01-26,2011-10-06,618,Europe,111.33,2.49
15768,United Kingdom,2009-12-03,116,34,15308.89,450.26,0,4215.0,437,34,2009-12-03,2011-08-16,621,Europe,123.97,3.63
15769,United Kingdom,2009-12-11,8,46,88612.52,1926.36,0,49068.0,26,46,2009-12-11,2011-12-02,721,Europe,1066.7,1.81
15770,United Kingdom,2010-04-06,613,1,321.45,321.45,1,67.0,18,1,2010-04-06,2010-04-06,0,Europe,67.0,4.8
15771,United Kingdom,2010-01-15,605,3,1006.54,335.51,1,512.0,26,3,2010-01-15,2010-04-14,89,Europe,170.67,1.97
15772,United Kingdom,2010-10-17,419,1,280.88,280.88,1,110.0,16,1,2010-10-17,2010-10-17,0,Europe,110.0,2.55
15773,United Kingdom,2010-10-26,6,2,774.52,387.26,0,410.0,46,2,2010-10-26,2011-12-04,404,Europe,205.0,1.89
15774,United Kingdom,2010-02-21,69,6,1288.34,214.72,0,465.0,88,6,2010-02-21,2011-10-02,588,Europe,77.5,2.77
15775,United Kingdom,2010-03-18,246,2,150.5,75.25,1,260.0,9,2,2010-03-18,2011-04-08,386,Europe,130.0,0.58
15776,United Kingdom,2011-07-29,134,1,241.62,241.62,1,138.0,18,1,2011-07-29,2011-07-29,0,Europe,138.0,1.75
15777,United Kingdom,2010-05-20,242,7,1762.61,251.8,1,599.0,29,7,2010-05-20,2011-04-12,327,Europe,85.57,2.94
15778,United Kingdom,2010-10-04,432,1,307.95,307.95,1,101.0,17,1,2010-10-04,2010-10-04,0,Europe,101.0,3.05
15779,United Kingdom,2010-06-25,464,2,124.08,62.04,1,20.0,8,2,2010-06-25,2010-09-02,69,Europe,10.0,6.2
15780,United Kingdom,2010-12-17,184,3,475.28,158.43,1,220.0,26,3,2010-12-17,2011-06-09,174,Europe,73.33,2.16
15781,United Kingdom,2011-02-07,26,3,345.46,115.15,0,180.0,20,3,2011-02-07,2011-11-14,280,Europe,60.0,1.92
15782,United Kingdom,2010-10-05,10,4,4014.1,1003.53,0,1844.0,51,4,2010-10-05,2011-11-30,421,Europe,461.0,2.18
15783,United Kingdom,2011-11-29,11,1,246.3,246.3,0,212.0,14,1,2011-11-29,2011-11-29,0,Europe,212.0,1.16
15784,United Kingdom,2010-02-05,468,2,848.33,424.17,1,381.0,33,2,2010-02-05,2010-08-29,205,Europe,190.5,2.23
15785,United Kingdom,2009-12-15,33,16,5969.93,373.12,0,4479.0,102,16,2009-12-15,2011-11-07,692,Europe,279.94,1.33
15786,United Kingdom,2010-06-21,47,5,8501.62,1700.32,0,5957.0,358,5,2010-06-21,2011-10-24,490,Europe,1191.4,1.43
15787,United Kingdom,2011-10-09,27,3,933.26,311.09,0,534.0,156,3,2011-10-09,2011-11-13,35,Europe,178.0,1.75
15788,United Kingdom,2010-07-19,509,1,221.83,221.83,1,115.0,14,1,2010-07-19,2010-07-19,0,Europe,115.0,1.93
15789,United Kingdom,2010-03-26,359,6,1962.01,327.0,1,2499.0,110,6,2010-03-26,2010-12-16,265,Europe,416.5,0.79
15790,United Kingdom,2011-11-29,11,1,218.75,218.75,0,113.0,34,1,2011-11-29,2011-11-29,0,Europe,113.0,1.94
15791,United Kingdom,2010-03-08,44,5,3608.34,721.67,0,1970.0,121,5,2010-03-08,2011-10-27,598,Europe,394.0,1.83
15792,United Kingdom,2010-03-31,400,2,933.84,466.92,1,606.0,57,2,2010-03-31,2010-11-05,219,Europe,303.0,1.54
15793,United Kingdom,2009-12-01,15,8,2399.57,299.95,0,1685.0,12,8,2009-12-01,2011-11-25,724,Europe,210.63,1.42
15794,United Kingdom,2009-12-02,737,2,777.0,388.5,1,288.0,15,2,2009-12-02,2009-12-03,1,Europe,144.0,2.7
15795,United Kingdom,2010-01-18,150,8,1979.87,247.48,0,1411.0,111,8,2010-01-18,2011-07-13,541,Europe,176.38,1.4
15796,United Kingdom,2010-03-31,2,17,5171.63,304.21,0,1733.0,138,17,2010-03-31,2011-12-08,617,Europe,101.94,2.98
15797,United Kingdom,2010-01-27,114,6,2821.08,470.18,0,1281.0,12,6,2010-01-27,2011-08-18,568,Europe,213.5,2.2
15798,United Kingdom,2010-01-27,493,3,1535.37,511.79,1,915.0,73,3,2010-01-27,2010-08-04,189,Europe,305.0,1.68
15799,United Kingdom,2010-10-17,76,4,1421.34,355.34,0,1341.0,143,4,2010-10-17,2011-09-25,343,Europe,335.25,1.06
15800,United Kingdom,2010-03-31,108,7,1227.07,175.3,0,575.0,198,7,2010-03-31,2011-08-24,511,Europe,82.14,2.13
15801,United Kingdom,2011-08-22,47,3,1063.95,354.65,0,570.0,61,3,2011-08-22,2011-10-24,63,Europe,190.0,1.87
15802,United Kingdom,2011-07-20,143,1,451.42,451.42,1,1.0,1,1,2011-07-20,2011-07-20,0,Europe,1.0,451.42
15803,United Kingdom,2010-02-01,52,4,1929.66,482.42,0,1030.0,48,4,2010-02-01,2011-10-19,625,Europe,257.5,1.87
15804,United Kingdom,2011-05-25,1,13,4206.39,323.57,0,2565.0,170,13,2011-05-25,2011-12-09,198,Europe,197.31,1.64
15805,United Kingdom,2009-12-10,24,30,10148.93,338.3,0,6205.0,337,30,2009-12-10,2011-11-16,706,Europe,206.83,1.64
15806,United Kingdom,2011-03-08,47,3,784.58,261.53,0,602.0,24,3,2011-03-08,2011-10-24,230,Europe,200.67,1.3
15807,United Kingdom,2010-02-11,51,5,1817.52,363.5,0,1532.0,85,5,2010-02-11,2011-10-20,616,Europe,306.4,1.19
15808,United Kingdom,2009-12-01,307,21,17180.25,818.11,1,6753.0,348,21,2009-12-01,2011-02-06,432,Europe,321.57,2.54
15809,United Kingdom,2010-06-22,37,7,1274.44,182.06,0,700.0,51,7,2010-06-22,2011-11-03,499,Europe,100.0,1.82
15810,United Kingdom,2010-02-04,79,8,2999.04,374.88,0,1653.0,89,8,2010-02-04,2011-09-22,595,Europe,206.63,1.81
15811,United Kingdom,2010-11-16,23,7,3486.15,498.02,0,1781.0,205,7,2010-11-16,2011-11-17,366,Europe,254.43,1.96
15812,United Kingdom,2009-12-15,108,12,5201.47,433.46,0,3450.0,87,12,2009-12-15,2011-08-24,617,Europe,287.5,1.51
15813,United Kingdom,2011-04-14,208,2,1303.91,651.96,1,603.0,40,2,2011-04-14,2011-05-16,32,Europe,301.5,2.16
15814,United Kingdom,2010-04-15,17,6,2634.44,439.07,0,1728.0,83,6,2010-04-15,2011-11-23,587,Europe,288.0,1.52
15815,United Kingdom,2011-03-25,64,5,2100.6,420.12,0,1856.0,33,5,2011-03-25,2011-10-07,196,Europe,371.2,1.13
15816,United Kingdom,2010-06-15,543,2,144.15,72.08,1,54.0,11,2,2010-06-15,2010-06-15,0,Europe,27.0,2.67
15817,United Kingdom,2010-06-14,421,3,2766.4,922.13,1,1596.0,133,3,2010-06-14,2010-10-15,123,Europe,532.0,1.73
15818,United Kingdom,2010-04-30,589,1,340.5,340.5,1,284.0,11,1,2010-04-30,2010-04-30,0,Europe,284.0,1.2
15819,United Kingdom,2010-03-18,50,10,3934.79,393.48,0,2928.0,182,10,2010-03-18,2011-10-21,582,Europe,292.8,1.34
15820,United Kingdom,2011-01-24,320,1,206.98,206.98,1,128.0,17,1,2011-01-24,2011-01-24,0,Europe,128.0,1.62
15821,United Kingdom,2011-10-09,45,2,570.96,285.48,0,202.0,57,2,2011-10-09,2011-10-26,17,Europe,101.0,2.83
15822,United Kingdom,2009-12-06,4,6,1840.06,306.68,0,950.0,46,6,2009-12-06,2011-12-06,730,Europe,158.33,1.94
15823,United Kingdom,2009-12-08,373,3,3882.17,1294.06,1,1774.0,155,3,2009-12-08,2010-12-02,359,Europe,591.33,2.19
15824,United Kingdom,2010-06-25,454,2,890.94,445.47,1,478.0,24,2,2010-06-25,2010-09-12,79,Europe,239.0,1.86
15825,United Kingdom,2011-06-20,173,1,532.94,532.94,1,220.0,20,1,2011-06-20,2011-06-20,0,Europe,220.0,2.42
15826,United Kingdom,2010-05-20,57,4,2598.28,649.57,0,1824.0,100,4,2010-05-20,2011-10-14,512,Europe,456.0,1.42
15827,United Kingdom,2010-01-08,74,28,3603.14,128.68,0,1715.0,124,28,2010-01-08,2011-09-27,627,Europe,61.25,2.1
15828,United Kingdom,2010-11-29,376,1,1108.82,1108.82,1,367.0,74,1,2010-11-29,2010-11-29,0,Europe,367.0,3.02
15829,United Kingdom,2011-07-22,100,2,636.14,318.07,1,996.0,44,2,2011-07-22,2011-09-01,41,Europe,498.0,0.64
15830,United Kingdom,2011-11-02,38,1,576.0,576.0,0,415.0,39,1,2011-11-02,2011-11-02,0,Europe,415.0,1.39
15831,United Kingdom,2011-01-19,59,3,794.64,264.88,0,1092.0,63,3,2011-01-19,2011-10-12,266,Europe,364.0,0.73
15832,United Kingdom,2011-03-30,255,1,836.79,836.79,1,465.0,54,1,2011-03-30,2011-03-30,0,Europe,465.0,1.8
15833,United Kingdom,2009-12-02,738,1,80.4,80.4,1,24.0,5,1,2009-12-02,2009-12-02,0,Europe,24.0,3.35
15834,United Kingdom,2010-10-11,71,7,3764.39,537.77,0,1815.0,333,7,2010-10-11,2011-09-30,354,Europe,259.29,2.07
15835,United Kingdom,2011-01-13,45,4,954.09,238.52,0,439.0,47,4,2011-01-13,2011-10-26,286,Europe,109.75,2.17
15836,United Kingdom,2011-10-20,51,1,137.37,137.37,0,26.0,10,1,2011-10-20,2011-10-20,0,Europe,26.0,5.28
15837,United Kingdom,2010-08-11,65,2,777.01,388.51,0,405.0,52,2,2010-08-11,2011-10-06,421,Europe,202.5,1.92
